,loss,accuracy,precision,recall,auc,val_loss,val_accuracy,val_precision,val_recall,val_auc
0,1.8880640268325806,0.40513697266578674,0.5167526006698608,0.13732877373695374,0.6666447520256042,1.3101729154586792,0.3901098966598511,0.7815126180648804,0.25549450516700745,0.7570997476577759
1,1.3857179880142212,0.499315083026886,0.8692682981491089,0.3051369786262512,0.7953334450721741,1.0882728099822998,0.5192307829856873,0.9501779079437256,0.36675822734832764,0.8501006960868835
2,1.3303462266921997,0.5092465877532959,0.8824049234390259,0.34178081154823303,0.825873613357544,0.9815508723258972,0.5686812996864319,0.9463722109794617,0.41208791732788086,0.8755947947502136
3,1.2944207191467285,0.5239726305007935,0.8356054425239563,0.3568493127822876,0.8319277763366699,1.1119781732559204,0.5013736486434937,0.9440559148788452,0.3708791136741638,0.8185393214225769
4,1.3183094263076782,0.5208904147148132,0.8131699562072754,0.3636986315250397,0.8267961740493774,1.0012710094451904,0.5329670310020447,0.7494736909866333,0.4890109896659851,0.8665785789489746
5,1.3077304363250732,0.5424657464027405,0.8288222551345825,0.38801369071006775,0.8489205241203308,0.9535683989524841,0.557692289352417,0.7682119011878967,0.4780219793319702,0.8741704821586609
6,1.2888191938400269,0.5246575474739075,0.7729195952415466,0.375342458486557,0.8339906930923462,0.8651806116104126,0.6195054650306702,0.7905405163764954,0.4821428656578064,0.9003011584281921
7,1.225919246673584,0.5606164336204529,0.7765176892280579,0.39863014221191406,0.8566786646842957,1.472729206085205,0.3392857015132904,0.5699658989906311,0.22939559817314148,0.7080378532409668
8,1.2320283651351929,0.5284246802330017,0.772606372833252,0.39794519543647766,0.850522518157959,1.3826321363449097,0.30906593799591064,0.6166666746139526,0.2032967060804367,0.7355341911315918
9,1.189146637916565,0.5537671446800232,0.7997356057167053,0.41438356041908264,0.8693394660949707,0.8671450018882751,0.5961538553237915,0.7564870119094849,0.5206043720245361,0.9018895030021667
10,1.2094789743423462,0.5537671446800232,0.7834311723709106,0.4113013744354248,0.8636906147003174,0.8629574775695801,0.6016483306884766,0.7284644246101379,0.5343406796455383,0.9046164751052856
11,1.1563161611557007,0.5770547986030579,0.7916666865348816,0.4359588921070099,0.8776503205299377,0.916350245475769,0.5851648449897766,0.9512194991111755,0.375,0.8868385553359985
12,1.164333701133728,0.5575342178344727,0.7697044610977173,0.4280821979045868,0.872562825679779,0.894792914390564,0.6181318759918213,0.8212669491767883,0.49862638115882874,0.8949902057647705
13,1.1900444030761719,0.5654109716415405,0.7671990394592285,0.4277397394180298,0.8686773777008057,0.8705206513404846,0.6126373410224915,0.9388379454612732,0.4217033088207245,0.9046750068664551
14,1.1476231813430786,0.574315071105957,0.7896024584770203,0.44212329387664795,0.8824377059936523,1.1448839902877808,0.4862637221813202,0.6586538553237915,0.37637361884117126,0.8172117471694946
15,1.1420938968658447,0.5708904266357422,0.7671312689781189,0.45239725708961487,0.8817066550254822,1.1682568788528442,0.4972527325153351,0.6759776473045349,0.3324175775051117,0.8113715052604675
16,1.133395791053772,0.5801370143890381,0.7806603908538818,0.4534246623516083,0.8877111673355103,0.8352607488632202,0.6263736486434937,0.7581395506858826,0.44780218601226807,0.9100937247276306
17,1.1214929819107056,0.5941780805587769,0.7630223035812378,0.4565068483352661,0.8859983682632446,0.8173516988754272,0.6085164546966553,0.871921181678772,0.4862637221813202,0.9086854457855225
18,1.1091830730438232,0.6020547747612,0.7869040966033936,0.46917808055877686,0.8905526399612427,0.8550447821617126,0.6304945349693298,0.7647058963775635,0.5535714030265808,0.9067009091377258
19,1.0811305046081543,0.6205479502677917,0.8078250885009766,0.4808219075202942,0.9008294939994812,1.507779836654663,0.36263737082481384,0.4742729365825653,0.29120880365371704,0.7202505469322205
20,1.125224232673645,0.5928082466125488,0.7667238712310791,0.45924657583236694,0.8849917054176331,0.8123051524162292,0.6277472376823425,0.866995096206665,0.48351648449897766,0.9117403030395508
21,1.1175339221954346,0.5842465758323669,0.7719094753265381,0.4554794430732727,0.8884867429733276,1.0088192224502563,0.4972527325153351,0.8303030133247375,0.37637361884117126,0.8567489981651306
22,1.0786854028701782,0.5989726185798645,0.7655367255210876,0.4640410840511322,0.8955867290496826,0.7540426850318909,0.6689560413360596,0.8943299055099487,0.47664836049079895,0.9244885444641113
23,1.0790008306503296,0.6044520735740662,0.7803602814674377,0.45993149280548096,0.8926687836647034,0.7908164858818054,0.6538461446762085,0.7588235139846802,0.531593382358551,0.9187154173851013
24,1.0656955242156982,0.6140410900115967,0.7801104784011841,0.483561635017395,0.9021169543266296,0.7772567272186279,0.6675823926925659,0.8169336318969727,0.49038460850715637,0.9221271872520447
25,1.0433619022369385,0.6171233057975769,0.7670114040374756,0.482534259557724,0.9010721445083618,0.7103021740913391,0.7115384340286255,0.8744394779205322,0.5357142686843872,0.9363970756530762
26,1.0580487251281738,0.6215753555297852,0.7725321650505066,0.4931506812572479,0.9044435620307922,0.8107888102531433,0.6456043720245361,0.7514124512672424,0.5480769276618958,0.9154604077339172
27,1.0437051057815552,0.6174657344818115,0.7813363075256348,0.4845890402793884,0.903657078742981,0.8019933104515076,0.6524725556373596,0.737523078918457,0.5480769276618958,0.917547345161438
28,1.0507949590682983,0.6215753555297852,0.777294933795929,0.4900684952735901,0.9043120741844177,0.7845543026924133,0.6620879173278809,0.7784945964813232,0.4972527325153351,0.9187338352203369
29,1.028598666191101,0.6222602725028992,0.7945205569267273,0.49657535552978516,0.9098374247550964,0.9795694947242737,0.5920329689979553,0.6857143044471741,0.4285714328289032,0.8743914365768433
30,1.025442123413086,0.6229451894760132,0.7694341540336609,0.4982876777648926,0.9069945216178894,0.7306810021400452,0.6936812996864319,0.8293216824531555,0.5206043720245361,0.9309476613998413
31,1.0396560430526733,0.6126712560653687,0.7870932221412659,0.4886986315250397,0.9064145684242249,1.125280499458313,0.4684065878391266,0.6063157916069031,0.3956044018268585,0.8320753574371338
