,loss,accuracy,precision,recall,auc,val_loss,val_accuracy,val_precision,val_recall,val_auc
0,2.0256028175354004,0.4273972511291504,0.6216696500778198,0.2397260218858719,0.7240639925003052,1.1570781469345093,0.5563187003135681,0.8731563687324524,0.4065934121608734,0.8110931515693665
1,1.2624180316925049,0.5397260189056396,0.7599431872367859,0.3664383590221405,0.8442056179046631,0.8966318368911743,0.6373626589775085,0.8982036113739014,0.41208791732788086,0.903588593006134
2,1.1882401704788208,0.5897260308265686,0.7782894968986511,0.40513697266578674,0.8678985238075256,0.8300900459289551,0.6799450516700745,0.8492462038993835,0.4642857015132904,0.9166889190673828
3,1.1383554935455322,0.6095890402793884,0.7696335315704346,0.45308220386505127,0.8846596479415894,0.8539845943450928,0.6469780206680298,0.758314847946167,0.46978020668029785,0.9080361127853394
4,1.0842314958572388,0.6301369667053223,0.7567264437675476,0.4623287618160248,0.8929288983345032,0.7647759318351746,0.7019230723381042,0.8635293841362,0.5041208863258362,0.9308302402496338
5,1.0627782344818115,0.641438364982605,0.7815904021263123,0.4914383590221405,0.9037221074104309,0.7049381732940674,0.7445054650306702,0.8314393758773804,0.6030219793319702,0.9386484026908875
6,1.056620478630066,0.6575342416763306,0.7966468334197998,0.5044520497322083,0.9087695479393005,2.1513867378234863,0.25824177265167236,0.2556818127632141,0.1854395568370819,0.5776039958000183
7,1.0289090871810913,0.6544520258903503,0.7760252356529236,0.5054794549942017,0.9063211679458618,0.6833795309066772,0.7527472376823425,0.8577154278755188,0.5879120826721191,0.9438488483428955
8,0.9942184686660767,0.6681506633758545,0.7768884301185608,0.5318493247032166,0.917306125164032,0.7863831520080566,0.6552197933197021,0.8016359806060791,0.5384615659713745,0.9174602627754211
9,0.9970411062240601,0.6623287796974182,0.7919191718101501,0.5369862914085388,0.9155131578445435,0.9078674912452698,0.625,0.7308533787727356,0.45879119634628296,0.893214225769043
10,0.9558703303337097,0.6743150949478149,0.7917874455451965,0.5613013505935669,0.9227066040039062,0.853056788444519,0.6277472376823425,0.7164750695228577,0.5137362480163574,0.906238317489624
11,0.9337605237960815,0.6893835663795471,0.7942152619361877,0.573630154132843,0.9265150427818298,0.7060994505882263,0.7115384340286255,0.8155339956283569,0.5769230723381042,0.9358265995979309
12,0.9416669607162476,0.682191789150238,0.7866666913032532,0.5657534003257751,0.9262534976005554,0.9261559844017029,0.6167582273483276,0.7304526567459106,0.48763737082481384,0.8903234004974365
13,0.928852915763855,0.6876712441444397,0.7899394631385803,0.5808219313621521,0.9260977506637573,0.7542248964309692,0.6909340620040894,0.7891790866851807,0.5810439586639404,0.9278982877731323
14,0.9072368741035461,0.710616409778595,0.8068128824234009,0.59212327003479,0.9311493039131165,0.7354124188423157,0.7046703100204468,0.8323232531547546,0.5659340620040894,0.9324893951416016
15,0.8602747321128845,0.7205479741096497,0.8085299730300903,0.6102739572525024,0.939116358757019,0.7785202860832214,0.6524725556373596,0.7464285492897034,0.5741758346557617,0.9214580059051514
16,0.8527828454971313,0.7239726185798645,0.8112866878509521,0.6154109835624695,0.9389219880104065,0.6594755053520203,0.7403846383094788,0.831792950630188,0.6181318759918213,0.9453004598617554
17,0.8858023881912231,0.7085616588592529,0.7968254089355469,0.6017123460769653,0.9338074922561646,1.0209962129592896,0.5741758346557617,0.6700819730758667,0.4491758346557617,0.8652443885803223
18,0.843049168586731,0.7226027250289917,0.8159962892532349,0.6044520735740662,0.9402966499328613,0.8127299547195435,0.6524725556373596,0.7182130813598633,0.5741758346557617,0.9167319536209106
19,0.8083562254905701,0.7363013625144958,0.8088170886039734,0.6345890164375305,0.944942057132721,0.7123955488204956,0.6868131756782532,0.8138613700866699,0.5645604133605957,0.9342904090881348
20,0.8278963565826416,0.7219178080558777,0.811769962310791,0.6188356280326843,0.9421154856681824,0.7920204401016235,0.6593406796455383,0.7513812184333801,0.5604395866394043,0.9185900688171387
21,0.7814077138900757,0.7369862794876099,0.8209474086761475,0.6469178199768066,0.9453499913215637,0.6185187697410583,0.7609890103340149,0.8298611044883728,0.656593382358551,0.9513326287269592
22,0.7545374035835266,0.7571917772293091,0.8373879790306091,0.6719177961349487,0.9547134041786194,1.209525227546692,0.5329670310020447,0.6197802424430847,0.38736262917518616,0.8190891146659851
23,0.7600886225700378,0.7544520497322083,0.8292787075042725,0.6654109358787537,0.9498273730278015,0.6384835243225098,0.7445054650306702,0.8180242776870728,0.6483516693115234,0.9475307464599609
24,0.7432143092155457,0.7520548105239868,0.810215950012207,0.6681506633758545,0.949349045753479,0.678543210029602,0.7335164546966553,0.7927631735801697,0.6620879173278809,0.9413102865219116
25,0.7035155296325684,0.7780821919441223,0.8369116187095642,0.6941781044006348,0.9581144452095032,0.7021207809448242,0.718406617641449,0.7897526621818542,0.6140109896659851,0.9360121488571167
26,0.7036970853805542,0.7736301422119141,0.8297872543334961,0.6945205330848694,0.9587054252624512,1.3221851587295532,0.45192307233810425,0.5608247518539429,0.37362638115882874,0.7909969091415405
27,0.6830170750617981,0.7732876539230347,0.8392124772071838,0.7006849050521851,0.958808958530426,0.6759849190711975,0.7197802066802979,0.7905405163764954,0.6428571343421936,0.9409835934638977
28,0.696703314781189,0.7760273814201355,0.8361190557479858,0.7023972868919373,0.9582985043525696,0.7106003761291504,0.7376373410224915,0.7874794006347656,0.656593382358551,0.9359627366065979
29,0.681870698928833,0.7722602486610413,0.8259468078613281,0.7020547986030579,0.9571106433868408,0.7570256590843201,0.718406617641449,0.7901861071586609,0.6414835453033447,0.9278690218925476
30,0.6420883536338806,0.7904109358787537,0.8497784733772278,0.7226027250289917,0.963032603263855,0.7165184617042542,0.692307710647583,0.7781628966331482,0.6167582273483276,0.9347507953643799
31,0.6376221179962158,0.7801370024681091,0.8338683843612671,0.7116438150405884,0.9600672721862793,0.7271925806999207,0.7046703100204468,0.7483870983123779,0.6373626589775085,0.9350956082344055
32,0.6305723786354065,0.7993150949478149,0.8422911167144775,0.7352739572525024,0.9645268321037292,0.7698729038238525,0.6689560413360596,0.7447916865348816,0.5892857313156128,0.9257217645645142
33,0.6146551370620728,0.7952054738998413,0.8487629890441895,0.7284246683120728,0.9642191529273987,0.6217107772827148,0.7637362480163574,0.803981602191925,0.7211538553237915,0.95081627368927
34,0.6635798811912537,0.7808219194412231,0.8376545906066895,0.7191780805587769,0.9586461782455444,0.6925824284553528,0.7197802066802979,0.8188405632972717,0.6208791136741638,0.9380934238433838
35,0.5721572637557983,0.8102739453315735,0.8594236969947815,0.755821943283081,0.9698271155357361,0.6316458582878113,0.7692307829856873,0.809374988079071,0.7115384340286255,0.9493352770805359
36,0.5882284045219421,0.8092465996742249,0.8517362475395203,0.7476027607917786,0.9694267511367798,0.9063805341720581,0.625,0.6682464480400085,0.5810439586639404,0.9000329971313477
37,0.5595598816871643,0.8143835663795471,0.8600077033042908,0.7636986374855042,0.9706027507781982,0.7430364489555359,0.692307710647583,0.7591361999511719,0.6277472376823425,0.9310828447341919
38,0.563282310962677,0.8041095733642578,0.8505254983901978,0.7482876777648926,0.9684305191040039,0.715171754360199,0.6868131756782532,0.7357594966888428,0.6387362480163574,0.938014030456543
39,0.5748623609542847,0.8167808055877686,0.8588507771492004,0.7626712322235107,0.9701581001281738,0.7556634545326233,0.6744505763053894,0.7362270355224609,0.6057692170143127,0.9274397492408752
40,0.5091336965560913,0.8215753436088562,0.8625429272651672,0.7736301422119141,0.9737810492515564,0.8485578894615173,0.6538461446762085,0.6930232644081116,0.6140109896659851,0.9192703366279602
41,0.5257034301757812,0.823630154132843,0.861872136592865,0.7756849527359009,0.9726814031600952,0.6583572626113892,0.7541208863258362,0.7928902506828308,0.7046703100204468,0.9465098977088928
42,0.5377776026725769,0.8304794430732727,0.8723968267440796,0.7890411019325256,0.9724488854408264,0.7679867744445801,0.6991758346557617,0.7425897121429443,0.6538461446762085,0.9295169711112976
43,0.45765572786331177,0.8506849408149719,0.8814898133277893,0.8023972511291504,0.9786147475242615,0.7792985439300537,0.708791196346283,0.7301092147827148,0.6428571343421936,0.9326540231704712
44,0.5462077260017395,0.8188356161117554,0.8605968952178955,0.7801370024681091,0.9716182947158813,0.6929436326026917,0.7445054650306702,0.7849116921424866,0.6717032790184021,0.9412449598312378
45,0.48395875096321106,0.84212327003479,0.8783783912658691,0.801369845867157,0.975638210773468,0.743584156036377,0.7211538553237915,0.7639751434326172,0.6758241653442383,0.9322746992111206
46,0.44480907917022705,0.8476027250289917,0.8766617178916931,0.8130136728286743,0.980587899684906,0.6974438428878784,0.7348901033401489,0.777258574962616,0.6854395866394043,0.9406954050064087
47,0.4198778569698334,0.857191801071167,0.8908280730247498,0.8215753436088562,0.9790182709693909,0.6414962410926819,0.7582417726516724,0.8109756112098694,0.7307692170143127,0.9493651986122131
48,0.42861729860305786,0.8633561730384827,0.8866130113601685,0.8301370143890381,0.9813299775123596,1.0493537187576294,0.6277472376823425,0.6739130616188049,0.5961538553237915,0.8932013511657715
49,0.43901142477989197,0.8520547747612,0.8857353329658508,0.8229451775550842,0.9798827767372131,0.9409300684928894,0.6387362480163574,0.6953125,0.6112637519836426,0.91005939245224
