,loss,accuracy,precision,recall,auc,val_loss,val_accuracy,val_precision,val_recall,val_auc
0,3.9207940101623535,0.18458904325962067,0.2327272742986679,0.021917808800935745,0.5127527713775635,1.6069848537445068,0.27335163950920105,0.0,0.0,0.5
1,1.6134291887283325,0.17705479264259338,0.09090909361839294,0.000684931525029242,0.5117135047912598,1.6072754859924316,0.10027472674846649,0.0,0.0,0.4376716911792755
2,1.6089787483215332,0.10239726305007935,0.0,0.0,0.44133684039115906,1.6073880195617676,0.10027472674846649,0.0,0.0,0.5
3,1.6096935272216797,0.11472602933645248,0.0,0.0,0.452038437128067,1.6075347661972046,0.10164835304021835,0.0,0.0,0.4996476173400879
4,1.610003113746643,0.17363013327121735,0.0,0.0,0.4728698134422302,1.607858657836914,0.10027472674846649,0.0,0.0,0.5
5,1.6089582443237305,0.15582191944122314,0.0,0.0,0.49790236353874207,1.6080384254455566,0.10027472674846649,0.0,0.0,0.5
6,1.6089675426483154,0.1068493127822876,0.0,0.0,0.4504280686378479,1.6080272197723389,0.10027472674846649,0.0,0.0,0.5
7,1.6089656352996826,0.1352739781141281,0.0,0.0,0.47791093587875366,1.608170509338379,0.10027472674846649,0.0,0.0,0.5
8,1.6089916229248047,0.18938356637954712,0.0,0.0,0.49233731627464294,1.6081641912460327,0.10027472674846649,0.0,0.0,0.5
9,1.6089677810668945,0.09554794430732727,0.0,0.0,0.48279106616973877,1.6083675622940063,0.10302197933197021,0.0,0.0,0.5015448927879333
10,1.6084420680999756,0.23630136251449585,0.0,0.0,0.4995388090610504,1.6088414192199707,0.10027472674846649,0.0,0.0,0.5
11,1.608953595161438,0.1619863063097,0.0,0.0,0.47624143958091736,1.6087700128555298,0.10027472674846649,0.0,0.0,0.5
12,1.6089613437652588,0.10136986523866653,0.0,0.0,0.4798372983932495,1.6089246273040771,0.10027472674846649,0.0,0.0,0.5
13,1.6089602708816528,0.2239726036787033,0.0,0.0,0.5009417533874512,1.6088132858276367,0.10027472674846649,0.0,0.0,0.5
14,1.6089439392089844,0.14041095972061157,0.0,0.0,0.49105304479599,1.6086883544921875,0.10027472674846649,0.0,0.0,0.5
15,1.608951210975647,0.11335616558790207,0.0,0.0,0.47859591245651245,1.6088818311691284,0.10027472674846649,0.0,0.0,0.5
16,1.6089588403701782,0.10000000149011612,0.0,0.0,0.48471659421920776,1.608816146850586,0.10027472674846649,0.0,0.0,0.5
17,1.6112321615219116,0.0979452058672905,0.0,0.0,0.4672068655490875,1.6084933280944824,0.10027472674846649,0.0,0.0,0.5
18,1.6089473962783813,0.10136986523866653,0.0,0.0,0.46729451417922974,1.6086512804031372,0.10027472674846649,0.0,0.0,0.5
19,1.608980655670166,0.11198630183935165,0.0,0.0,0.48077911138534546,1.6086422204971313,0.10027472674846649,0.0,0.0,0.5
20,1.6089481115341187,0.10136986523866653,0.0,0.0,0.48912671208381653,1.608691930770874,0.10027472674846649,0.0,0.0,0.5
21,1.6089497804641724,0.2760274112224579,0.0,0.0,0.5,1.608728289604187,0.10027472674846649,0.0,0.0,0.5
22,1.6089881658554077,0.10136986523866653,0.0,0.0,0.4677783250808716,1.6089080572128296,0.10027472674846649,0.0,0.0,0.5
23,1.608958125114441,0.16609589755535126,0.0,0.0,0.5,1.6088789701461792,0.10027472674846649,0.0,0.0,0.5
24,1.608944058418274,0.3993150591850281,0.0,0.0,0.5,1.6088029146194458,0.10027472674846649,0.0,0.0,0.5
25,1.6089943647384644,0.10273972898721695,0.0,0.0,0.5,1.6089637279510498,0.10027472674846649,0.0,0.0,0.5
