,loss,accuracy,precision,recall,auc,val_loss,val_accuracy,val_precision,val_recall,val_auc
0,3.811046838760376,0.16643835604190826,0.1867469847202301,0.021232876926660538,0.48344355821609497,1.6100510358810425,0.10027472674846649,0.0,0.0,0.43816936016082764
1,1.6089190244674683,0.10171233117580414,0.0,0.0,0.43667545914649963,1.6098990440368652,0.10027472674846649,0.0,0.0,0.43834102153778076
2,1.6087541580200195,0.10136986523866653,0.0,0.0,0.43787187337875366,1.6097376346588135,0.10027472674846649,0.0,0.0,0.43834102153778076
3,1.608630657196045,0.10068493336439133,0.0,0.0,0.43855372071266174,1.6095201969146729,0.10164835304021835,0.0,0.0,0.43979793787002563
4,1.6082885265350342,0.09965753555297852,0.0,0.0,0.44523629546165466,1.6092725992202759,0.10027472674846649,0.0,0.0,0.43714290857315063
5,1.607161045074463,0.10136986523866653,0.25,0.000342465762514621,0.43747156858444214,1.6086748838424683,0.10027472674846649,0.0,0.0,0.43730804324150085
6,1.610478162765503,0.3489725887775421,0.0,0.0,0.5517215132713318,1.6082401275634766,0.49175822734832764,0.0,0.0,0.5
7,1.6089601516723633,0.4023972749710083,0.0,0.0,0.530565083026886,1.6085164546966553,0.49175822734832764,0.0,0.0,0.5
8,1.6090079545974731,0.2866438329219818,0.0,0.0,0.5133605599403381,1.608469843864441,0.49175822734832764,0.0,0.0,0.5
9,1.6089669466018677,0.4102739691734314,0.0,0.0,0.5414754748344421,1.6085669994354248,0.49175822734832764,0.0,0.0,0.4998283088207245
10,1.6089750528335571,0.23082192242145538,0.0,0.0,0.4957619607448578,1.608636498451233,0.49175822734832764,0.0,0.0,0.4998283088207245
11,1.6089657545089722,0.09041095525026321,0.0,0.0,0.4950770139694214,1.6090034246444702,0.49175822734832764,0.0,0.0,0.4998283088207245
12,1.608959436416626,0.18047945201396942,0.0,0.0,0.5,1.6091457605361938,0.10027472674846649,0.0,0.0,0.4998283088207245
13,1.6089847087860107,0.09280821681022644,0.0,0.0,0.49931561946868896,1.6093010902404785,0.10027472674846649,0.0,0.0,0.4998283088207245
